Title,Review_Date,Author,Rating,Review_Title,Review,Review_Url
Chemical Hearts,13 May 2021,sammangla,6," Same story again and again
",Another addition to those young love movies in which the guy spends all his time healing the broken girl he's madly in love with. Only to get nothing in return at the end of the movie. And the girl sorts it out and goes on to pursue her life.,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,18 April 2021,hnhnyc,2," Toxic Movie, Guessing Book Was Good.
","This is one of those movies where towards the end I realized it had to have been a book, and that book was probably pretty good and made a lot more sense. What happened here was a nightmare.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,21 August 2020,drrajeevshukla,10," A remarkable story of love, heartbreak & maybe life...
","It's brilliant in every way - the tone reminded of The perks of being a wallflower. It's so beautiful. Love, angst & heartbreak. Just when I thought they don't do love stories these days, comes this. Must watch.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,24 August 2020,TxMike,," New on Amazon, high school difficulties.
","This is a really good movie, better than I expected. I like Lili Reinhart, having watched her as Betty in ""Riverdale"", she also was a producer for this new-release movie on Amazon streaming. Set and filmed in New Jersey, she is high school senior Grace Town, new to this school, with a limp and a cane.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,19 March 2021,cseabhi,5," A sensitive teen romance.
","To be frank, there is no any solid plot in the movie but then also it's watchable as its pretty, cute.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,21 August 2020,anabiaq,10," Young Love.
","It jumps ahead from the typical teenager romance and explores the reality of young love and heartbreak. I could relate so much on how they portrayed the confusion about being in love and about being someone that you aren't ready to be yet. If you are someone that easily cries watching movies, you should totally bring a tissue with you. Lili Reinhart's acting is flawless and the way she embraced the role of grace town is totally out of this world.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,26 March 2021,yusufpiskin,7," I love Drama Z.
",Lost my words...,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,22 August 2020,A_Different_Drummer,4," bad choices
",Writer director Tanne gets all the blame for taking a good idea and developing it into a movie that is almost impossible to relate to or connect with. Strange casting choices and unsympathetic characters are the film's undoing.,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,4 November 2020,faer_kr,," Avoidable
","A teen drama movie based on a book.
How can we get over that love that hurt us? In this movie you won't know.
It is about a boy who meets a girl and falls in love with her, while discovering his past.
Parsimonious.
Quality.
She talks about how sometimes we cannot forget the damage we have done or the damage they did to us, although she succeeds in doing it, she does not show how to overcome it, she becomes more and more stuck in her central idea.
It is not your typical teenage story.
At times it may seem silly and toxic, the message it tries is good but the situations and how to get there are not.
Avoidable.
It's like a sleeping pill in the middle of the movie, it has a good opening and a little closing, but it falls off in the middle.
She tries to look smart and is only ostentatious because she can't.
The book may try something else but the film does not and stays in the attempt.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,9 September 2020,marisol_fc,2," Tries to be so dramatic and smart but totally fails
","Movie is a snore they keep putting this voice over trying to make the plot smart and different explaining chemical reaction on the brain and the primary characters say things like "" you are and incredible collection of atoms"" eye roll and Lilly is just bad at acting and she basically just had to blank stare like 60% of the movie",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,22 August 2020,jessicandennis,10," I thoroughly enjoyed it!
","I rarely leave reviews. I'd like to dispel the naysayers. I don't think it's the same teen romance story told over and over again, but if it was who cares!?! It's not another remake, which I get sick and tired of, like are there no original stories to be told? Anywho. We've got Henry and Grace, while there are deep feelings between both they don't get a HEA. Which sucks, I felt for them both, I cried buckets, but I absolutely ADORE the movies/books that make you feel things! Being a teenager sucks, because you do find yourself at such a vulnerable period in your life, old enough to no longer be naive about the world around but too young to be taken seriously and so full of emotions and contradictions that you don't know what to do with.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,25 October 2020,UniqueParticle,9," Lovely romance/drama
","Lili Reinhardt is so beautiful and Austin Abrams is great throughout! Not sure why others didn't enjoy Chemical Hearts more I think it's a wonderful youngster film. The writing is great, clothes are lovely, cinematography is nice and soundtrack is so damn good!",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,21 August 2020,machteldanna,10," Lili Reinhart is amazing
",Love it! Great storyline and the acting of Lili Reinhart is amazing!,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,22 August 2020,lucy_andrews-04052,3," meh (quite literally)
","Acting was pretty good but the plot felt rushed and I found myself quite bored, I probably wouldn't watch it again and it will be one of those films I'll probably forget watching in a couple of days.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,26 August 2020,Maelific71,3," Not For Adults
","The movie is supposed to be about two seniors in HS. Despite this, the main female character (Grace) looks like she's in her mid 20s and the main male character (Henry) looks like he's about 16. The entire movie was uncomfortable, awkward, and unbelievable making it a very hard watch. Anyone who isn't a teen (or older but very immature for their age), will wish they hadn't wasted their time on this one.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,2 November 2020,hayley_harris,5," Chemical Hazards
","Chemical Hearts is a decent film that spreads mental health awareness. The movie is a love story about a hopeless romantic falling in love with the new girl at school. Lili Reinhart's acting is incredibly touching. Despite the fantastic acting, the story was poorly executed. The plot seemed unfinished. I would recommend this movie to suckers for sappy, romantic, chick-flicks.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,8 October 2020,movieliker1,4," Teenage Angst, Formula Downer
",This movie is a real downer. I went to high school. I never knew anybody who talked like these kids do.,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,31 August 2020,cruise01,6," Romantic drama story that goes over loss and young love.
",Chemical Hearts (3 out of 5 stars).,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,22 August 2020,mallikajhaveri,4," boring, bizarre and kind of avoidable
","Chemical Hearts is definitely not your average teenage romance. It definitely is unique in terms of the story line and the strange characterisation, but I felt they took this uniqueness too far. It felt far fetched and bordered on plain bizarre. It's boring, I was continuously jumping ahead and it overall made zero sense to me. But Lili and Austin have acted brilliantly, so watch it for that!",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,17 January 2021,PaxtonMalloy,5," Prententious but with good performances
",I am little baffled that a lot of critics liked that movie. There are some good things in the movie like the performances of the two leads even though Lili Reinhart sticks out much more. Her performances basically rescues this fiasco.,/review/rw6022906/?ref_=tt_urv
Chemical Hearts,31 December 2020,tywoo-90794,1," Stupid.
","So boring. I am only 20 minutes in and so far it is so boring, makes no sense, and tries so hard to be emotional. There is no connection between the characters other than that they like to write and yet they are being all romantic. It is ridiculous. It is also so cliché it hurts my bones. I knew this would be dumb but didn't know it would be THIS bad. I expected more from Lili since she produced it but she over does everything. Mental health is huge and so is serious injuries and traumatic experiences, that is basically what my life is built off of, but she over does it. It is so desperate its actually disgusting and a disgrace to all these serious issues. They tried but failed. I bet the book is good because it is probably more detailed, allowing the reader to build a connection. The movie epically fails that. It had only gotten worse the more I have watched. I am disappointed but not shocked. I love Adam as an actor and he played his character so well, like I kind of felt for him. Everything else is just stupid. Worthless. So sad, this movie adaptation is disappointing. Hope the books better.
All-in-all, not worth the watch unless you are curious like me and hella bored and want to be more bored.",/review/rw6022906/?ref_=tt_urv
Chemical Hearts,24 August 2020,Rendanlovell,5," Hopeless romantic or just hopeless?
","I don't know why I watched this. I'm not really into straight up romance films. They tend to have an abundant familiarity across the genre. This one is no different. At times the romantic elements are well handled and mature, but most are sloppy.",/review/rw6022906/?ref_=tt_urv
Matinee,22 March 2009,Coventry,8," Half Man ... Half Ant ... All Terror! Joe Dante's simply delicious B-movie tribute!
","This isn't such a very well known film (at least I never heard of it before I watched it) and actually that is a god-awful shame, as ""Matinee"" is a joyously vivid, versatile and refreshingly imaginative little comedy. ""Matinee"" is director Joe Dante's ultimate tribute to typically 50's Sci-Fi B-movies and massively promoted gimmick-laden low-budget flicks; particularly the repertoire of the legendary William Castle. In one of his most glorious roles to date, John Goodman depicts the unscrupulous and sleazy horror movie producer Lawrence Woolsey, who is practically the reincarnation of William Castle, what with his sly and shameless salesmanship techniques and continuous wide-mouthed smile. At the highpoint of the Cuban Missile Crisis in 1962, Woolsey jaunts out to Key West  where the Navy and population hectically prepares for a bomb attack  in order to proudly present his newest and supposedly most shocking motion picture named ""Mant"". ""Mant"" is a silly shock feature about a man slowly mutating into a gigantic ant after being exposed to nuclear radiation, and for the big premiere Woolsey stuffed the film theater with horrid decorations and gimmicks to raise extra fear in the audience. With the threat of actual bombing attack going on outside the theater, Woolsey bumps into a lot of protest and resistance from the adult population in Key West, but luckily the younger and horror-crazed generation are wildly enthusiast about the upcoming matinée preview. With ""Matinee"", the still incredibly underrated director Joe Dante delivered another delicious and charming movie. The extended bits and clips from the fictional movie ""Mant"" masterfully capture the essence of 1950's B-movie cinema, with grotesque ideas and effects, cheesy nonsensical dialogs and wooden acting performances. The real William Castle actually never made such a type of monster movie, but the gimmicks and promotional stunts (like buzzers underneath the seats and guys in rubber suits running around) are right up his delightful alley! But ""Matinee"" is a terrifically clever movie on other levels as well. Apart from a wonderful homage to horror cinema, it also contains an admirable ""coming of age"" sub plot and it effectively parodies the mass hysteria going on around the time of the Cold War. Whilst the adult population of Key West practices their duck & cover bomb alarms and prepare their shelters, the teenagers are more concerned about finding a date to go see ""Mant"" on Saturday. The acting performances are fantastic (like his monster ""Mant"", John Goodman himself is larger than life!), the decors and atmosphere of the early 60's are marvelously re-enacted and  in good old Joe Dante tradition  there are multiple cameos of horror veterans, like Dick Miller, Kevin McCarthy and Robert Cornthwaite. This is truly a film meant for genuine horror movie buffs, but nevertheless a stupendously enjoyable comedy for all type of audiences.",/review/rw4102961/?ref_=tt_urv
Matinee,6 February 2003,Infofreak,," 'Matinee' is light-hearted fare, sure, but lots of fun for movie buffs who love b-grade 1950s and 1960s monster movies.
","I have a lot of time for Joe Dante. Most of his movies are fairly light-hearted, nostalgic fare aimed at kids or the young at heart, but unlike his occasional collaborator Steven Spielberg he really pulls it off convincingly without getting too sentimental and treacly, and always has enough in-jokes and references in his movies to amuse diehard science fiction and horror film buffs. Dante is a BIG fan of film makers like Roger Corman (who gave him his big break), William Castle (a major inspiration for 'Matinee') and Mario Bava, while one has to wonder if Spielberg even knows who they are. 'Matinee' is a slight, but very entertaining picture, concerning b-grade 50s/60s horror movies, and fans of that era will absolutely love it. John Goodman ('The Big Lebowski') plays flamboyant writer/director Lawrence Woolsey. Woolsey's gimmicks and showmanship are inspired by William Castle ('The Tingler', '13 Ghosts', 'House On Haunted Hill',etc.etc.) though the fictional movie 'Mant' which is part of the plot is quite unlike Castle's output and closer to 50s paranoid monster movies like 'Them!' and 'Tarantula'. Goodman is perfectly cast and loads of fun. I also really liked Cathy Moriarty ('Raging Bull') as Woolsey's leading actress/assistant. The chemistry between the two was enjoyable and made for some nice comic touches. The young kid actors were all pretty good, and Dante regulars Dick Miller ('A Bucket Of Blood'), Kevin McCarthy ('Invasion Of The Body Snatchers'), Robert Picardo ('Star Trek Voyager') and William Schallert ('The Incredible Shrinking Man') seem like they are all having a wonderful time. Trivia buffs note that this movie includes an actor from 'The Thing From Another World' (Robert Cornthwaite) and also one from John Carpenter's remake 'The Thing' (David Clennon'). The movie within the movie 'Mant' is hilarious, but I enjoyed the whole thing. 'Matinee' is another fun movie from the underrated Joe Dante.",/review/rw4102961/?ref_=tt_urv
Matinee,3 August 2005,lee_eisenberg,10," Ah, the Cuban Missile Crisis...
","Yes, the atomic bomb is terrible. But unintentionally funny were some of the movies about the alleged effects of atomic mutation. Hi, I want to tell you about something that could have happened. Something that does happen in a certain movie. Picture Key West, Florida: your average American town. But, if a movie about the alleged effects of atomic mutation was brought there during the Cuban Missile Crisis...the result would be hysterical indeed. For the result...would be...""Matinée"".",/review/rw4102961/?ref_=tt_urv
Matinee,1 September 2002,Tommy-5,," A pleasant stroll down Memory Lane
","`Half Man, Half Ant, All Terror!,' screams the promotional for fictional film producer Lawrence Woolsey's newest film, Mant. Mant is the film within the 1993 film titled Matinee. 	Matinee, starring John Goodman as the William Castle-like Woolsey, is director Joe Dante's valentine to all of us who grew up in the middle of the cold war. That he has managed to combine a salute to the science fiction films of the 1950's and early 60's with a warning about nuclear power and human imperfection is quite impressive. 	The plotline is straightforward. Woolsey and his delightful lover, leading lady and all around Girl Friday Ruth, ably played by Cathy Moriarty, (who shows she could have been a great 50's sci-fi heroine), roll into Key West, Florida for a sneak preview of his latest film, Mant. The weekend of the big event, autumn of 1962, also happens to be the time of the Cuban missile crisis. Here the story gets a little stretched as we try to keep up with all that is going on. Panicky theatre managers, adolescent love and jealousy, and several amusing scenes from Mant are among the many points of interest against the sobering backdrop of the missile crisis, only 90 miles away in Cuba. This film is a bit hard to describe, the best thing to do is rent it and enjoy it for yourself. Much of it takes place in the theatre on Saturday afternoon and is a true trip down memory lane for old guys like me who lived during this era and remember very well what indoor theatres were like in 1962. 	Mant is a special treat for all of us who love the sci-fi films of that era. It has several un-credited science fiction legends in it (Kevin McCarthy, William Schallert and Robert Cornthwaite appeared with the sultry Moriarty) and numerous insider jokes. McCarthy was `General Ankrum.' Oh Brother! Is there a sci-fi fan anywhere who is not aware that the late Morris Ankrum made a career of portraying military generals in these types of films? This is only one example of a ton of fun in this film. 	There were other appearances by old time favorites, such as Jesse White and Roger Corman regular Dick Miller. It is obvious that everyone had a good time making Matinee and just about all of the performances are way over the top, especially Goodman's. He held his oversized stogie just like Castle used to. 	I've heard that there are more Mant scenes in the DVD version of Matinee but I have been unable to locate what has turned out to be a harder to obtain film that I imagined it would or should be. 	Matinee is a warm-hearted gem. By all means make the effort to see this one if you can obtain a copy. I promise, you will not be disappointed.",/review/rw4102961/?ref_=tt_urv
Matinee,22 July 2003,sawyertom,," A Very Good Parody and Dedication of Great B Movie Memories
","I had just recently watched Matinee for the first time in a few years. I forgot how much fun and how very funny a film it was. Having grown up watching some of William Castle's and Roger Corman's hokey but very entertaining early horror films it was like a stroll down memory lane on my Saturday's. Goodman captured the essence of a movie showman who always had or wanted to have a gimmick to go with his B movie pictures. Cathy Moriarty is excellent as his favorite leading lady. I must be showing my age because I still remember the duck and cover and other little things associated with everyday life and times during the late 1950's and early 1960's that were in the movie. The movie was entertaining and a very nice parody, if not dedication to the men who made B movies as part of our culture. I have to believe this dedication to men like Corman and Castle would have to be a bit of a tongue in cheek parody for it to be a very sincere dedication. The movie does an excellent job of bring back the life and times and the performances as pretty good. Aaaahhhh the memories. The cold war and much simpler times and classic B movies. It don't get any better than this.",/review/rw4102961/?ref_=tt_urv
Matinee,29 May 2003,lar3ry-imdb,," Memorable and funny
","This movie explores the marketing and the premier of a B-movie horror flick by a virtual one-man studio (remember American International?) in, of all places Key West during the Cuban Missile Crisis.",/review/rw4102961/?ref_=tt_urv
Matinee,6 February 2011,AlsExGal,7," Tribute to those old horror films of the 50's and 60's
","I felt that the advertising for this movie was somewhat misleading. I expected to see a film about John Goodman portraying a loose characterization of showman William Castle. Instead, the main focus of the film is a young boy, Gene Loomis, whose father is a soldier who is dispatched to active duty during the Cuban missile crisis, which is the time period in which this film is set. You have your typical coming-of-age themes revolving around Gene and his friends as they discover their own emerging adolescence, and this consists largely of tired material that has been done to death.",/review/rw4102961/?ref_=tt_urv
Matinee,20 February 2002,a-j-zak,8," An under-rated gem
","One of those films that deserved to reach a huge audience but somehow slipped away, Joe Dante's affectionate homage to creature features and B-movie king William Castle is a joy from start to finish. This is due to both Dante's direction - and obvious love of the script - and John Goodman's delightful performance (what was he doing in crap like ""Coyote Ugly?""). Even the movie-within-a-movie - ""Mant!"" (""half man, half ant - all terror!"") is fun. The only downside is that this rarely turns up on TV and hasn't been released on DVD in the UK. A scratchy vhs is better than nothing I suppose...",/review/rw4102961/?ref_=tt_urv
Matinee,3 July 2005,ShootingShark,7," Heartwarming And Lovable Goofy Monster Movie Drama
","Gene Loomis is a teenager living on a naval base in Key West in 1962, just as the Cuban Missile Crisis occurs and worldwide tension mounts. At the same time, Lawrence Woolsey, a schlock moviemaker, is premiering his new monster movie, Mant!, at the local theatre. Gene meets Woolsey, who teaches him some tricks of the trade, and Gene and his friend Stan go to the premiere which involves, amongst other things, a mad beatnik in a giant ant costume, Gene getting locked in a nuclear fallout shelter, and Woolsey destroying the entire theatre.",/review/rw4102961/?ref_=tt_urv
Matinee,20 November 2001,Longboat88,10," Funny, Purely Cinematic and Fantastic.
","This has to be the most under-rated, under-valued and criminally under-seen film of all time. Funny, touching, nostalgic in a good way, a wonderful tribute to the very joy of film itself and, the clincher, a cast of kids that never get on your nerves. And even in any of the Coen Brother's films he has been in, John Goodman has never bettered his performance from this movie. If you love the movies, you'll love this film. See it; then see it again and again. It really is the undiscovered artistic masterpiece of the 20th Century.",/review/rw4102961/?ref_=tt_urv
Matinee,21 July 2006,DavidSim240183,10," One of Joe Dante's most overlooked and underrated films
","Joe Dante is a true enthusiast for classic sci-fi and horror films. His affection for the genre shines through in every film he's made. Matinée may be the best example of that, because this lovingly crafted homage to classic schlock merchant William Castle not only succeeds as an entertaining feature, but also as a knowing commentary on the changing attitudes of our time.",/review/rw4102961/?ref_=tt_urv
Matinee,12 July 2000,BaronBl00d,," You Gotta Have a Gimmick!
","Certainly John Goodman portraying Lawrence Woolsey as a film director bent on all kinds of creative devices to lure audiences in to see his sci-fi/horror movies is a homage to the King of Gimmicks himself, William Castle.  This movie is not great by any standards, but it sure is a lot of fun.  It is a trip down memory lane for many.  Although I am not old enough to remember the Cuban Missile Crisis nor William Castle movies premiering, I am given a pretty accurate feel of the times through Matinee.  The best part of the movie, however, is the movie within a movie....MANT...the story of a man that is half-man and half-ant.  The scenes of this film alone are good enough reason to see Matinee.  The one scene where the Mant character throws an ant farm to the ground and yells ""You're free, You're free"" is hilarious. The movie characters are also made up of old sci-fi stars Kevin McCarthy(Invasion of the Body Snatchers), William Shallert(Hundreds of films it seems), and Robert Cornwaithe(The Thing).  Also look for John Sayles and Dick Miller in smaller roles hamming it up.  Goodman is larger than life in his portrayal, much the same way that Castle was.  And certainly, we in the audience that are great genre fans dream what it would have been like to help William Castle...I mean Lawrence Woolsey...make a picture.",/review/rw4102961/?ref_=tt_urv
Matinee,27 April 2008,DKosty123,7," Mant- Half-Man, Half Ant All Show
","""This is Lawrence Woolsey and ...."" starts this movie in great style as a 1960's style of movie promo. The movie starts starts very well and only gets bogged down late in the film when a couple of kids get shut into a bomb shelter by mistake.",/review/rw4102961/?ref_=tt_urv
Matinee,28 December 2016,Leofwine_draca,8," Loving recreation of a unique era
","You could well describe Matinée as Joe Dante's most mature and reflective work and also one of his very best movies. It's a criminally underrated film that only seems to be enjoyed by those who love and respect B-movies as much as the characters in the film, but for my money it's one of the most loving and respectful cinematic dedications in existence and miles ahead of overrated fare like Scorsese's HUGO.",/review/rw4102961/?ref_=tt_urv
Matinee,4 October 2021,claudio_carvalho,8," Delightful Film
","In 1962, in Key West, the local movie theater has scheduled the preview of the low budget ""Mant"" about a man transformed in ant after a nuclear accident. The B-Horror Movie producer Lawrence Woolsey (John Goodman) and the lead actress Ruth Corday (Cathy Moriarty) come themselves to the town to promote the film. Meanwhile, there is the Cuban Missile Crisis affecting the lives of the locals. Woolsey brings state-of-art equipment for special effects that cause havoc among the residents that believe Cuba might be attacking Key West.",/review/rw4102961/?ref_=tt_urv
Matinee,4 May 2020,ma-cortes,7," Fun and entertaining look at the Sixties with an amusing satire about a B-director
","This is a funny-sounding and enjoyable idea about the visit of a showman, a cigar-chomping movie mogul and gimmicks creator who arrives in a small town to plug his new terror yarn , a bargain-basement exploitation movie : Mant!, including two screenplay threads that are obviously destined to interwine themselves. Set in Key West during 1962 Cuban Missile Crisis with JFK usually on TV, solemnly announcing the Russian's approach, there a 14-year-old boy called Gene : Fenton, is preoccupied with the forthcoming visit by B movie filmmaker Lawrence Woolsey : Goodman, accompanied by his leading lady, Ruth Corday : Cathy Moriarty, to promote his new exploiter called ""Mant"" around a chap mutating into ant. As Gene, his brothers and friends prepare for the riotous excitement of Woolsey Matinee preview. While Gene is also worried about his father, stationed in Cuba. ""Mant : Half man, Half ant, All terror!"".",/review/rw4102961/?ref_=tt_urv
Matinee,20 February 2008,ccthemovieman-1,5," More Woolsey & '50s Horror Schlock Would Have Made This A Big Winner
",I would have liked this movie if they had stuck to the main story instead of getting bogged down in some stupid young teen romance story.,/review/rw4102961/?ref_=tt_urv
Matinee,17 October 2010,zetes,7," Fun, but I expected it to be better
","Not really a horror movie, per se, but a family comedy that revolves around B-horror movies. John Goodman plays a William Castle-like horror filmmaker who is premiering his new movie Mant (half-man, half-ant!) in Key West during the backdrop of the Cuban Missile Crisis. Goodman has imagined Mant as a very interactive experience, with rumbling seats that can give the audience light shocks, pyrotechnics and a man wearing a Mant suit who wanders into the audience at certain points. The movie mostly revolves around the children who are going to see the movie. The film has a lot of problems. The kid characters are all pretty uninteresting, and the main plot of the film, which is about Simon Fenton, a horror fan, missing his father, who is in the military on a boat outside of Cuba, reeks of grade C Spielberg. And the screenwriters figure that they can't have a movie where people are just sitting around watching another movie, so there are a whole bunch of subplots where the kids wander off during the movie to do other stuff. Ironically, the parts where we're watching Mant are by far the best part of the movie. I've heard so much about how good this was for years, and been wanting to see it forever (it was out of print on DVD for years), so I have to say it's a pretty big disappointment. Still, I think it's an okay movie.",/review/rw4102961/?ref_=tt_urv
Matinee,25 August 2016,rooee,7," ""It's not the Russians it's Rumble-Rama!""
","When a light-hearted, nostalgic comedy opens with a nuclear explosion, you know you're onto something weird and original. Yet it's also comfortingly familiar. Matinée was made seven years after Back to the Future and is set (in 1962) seven years afterwards. In its style and tone it echoes Robert Zemeckis's blockbuster, but it wasn't embraced nearly so warmly by audiences.",/review/rw4102961/?ref_=tt_urv
Matinee,29 September 2012,planktonrules,8," Goofy and fun.
","While ""Matinee"" might not be the very best history lesson, the film is lots of fun and focuses on some events you really don't hear a lot about today. The film is set during one of the tensest times during the Cold War--during the Cuban Missile Crisis. To make things worse, everything in the film takes place in Key West--which is only a short distance from Cuba. So, not surprisingly, everyone is tense--wondering if maybe the world is soon coming to an end.",/review/rw4102961/?ref_=tt_urv
Matinee,8 January 2017,PredragReviews,9," ""We want Mant, we want Mant!""
","All or most of director Joe Dante's films can be considered fun popcorn movies, something that is for both the kids and the adults, for genre fans and for fans of film in general. Dante gained recognition with the huge hit Gremlins, which Steven Spielberg produced. But in 1993, Dante decided to make a rather personal film, a pseudo-biography of filmmaker and 'shock-expert,' William Castle, renamed in the film 'Matinee' as Lawrence Woolsey (played with the perfect amount of schlock by John Goodman). John Goodman has never bettered his performance from this movie. Best thing about this story is Goodman's b&w movie, Mant! It's loaded with bad puns like, (Bill's wife:) ""Oh, why can't they see Bill as a man and just put the insect aside?"" Bill, who's been transformed into a giant ant panics and says, ""Insecticide??!!??"" Goodman uses two minor fright film actors to stir up trouble (and publicity) in town by bad mouthing Mant.",/review/rw4102961/?ref_=tt_urv
Matinee,20 March 2011,gavin6942,8," A Loving Tribute to William Castle From Joe Dante
","Aging movie producer Lawrence Woolsey (John Goodman) screens his latest schlock-licious B-movie -- filled with atomic blasts and human mutation -- and gets the attention of teen horror-flick buff Gene Loomis (Simon Fenton), all while the Cuban Missile Crisis intensifies. Joe Dante directs this tale based in Key West, Florida, in 1962.",/review/rw4102961/?ref_=tt_urv
Matinee,22 November 2010,LCShackley,9," Monstrously delicious!
","This is a perfectly balanced, consistently funny movie, especially for those who either a) grew up in the early 60s or b) enjoy the campy SF movies of the late 50s/early 60s. I fit in both categories, so this movie makes me laugh out loud every time I watch it.",/review/rw4102961/?ref_=tt_urv
Matinee,14 August 2018,Michael_Elliott,," Fun Homage to William Castle
",Matinee (1993) ,/review/rw4102961/?ref_=tt_urv
Matinee,24 March 2018,matthewssilverhammer,8," if Dante doesn't film ""Mant"" before he dies, I'll be very sad.
","Is there anything more satisfying as a film fan than discovering a forgotten gem? How about a forgotten gem that expresses a bleeding heart love for cinema? Matinee is a fantastic nostalgia trip about the Cold War & the opportunity movies provide for anyone looking to escape reality, while coming out more fully understanding it. Dante walks this balance through honesty about the time, & a whole heap of loving humor about suburban paranoia.",/review/rw4102961/?ref_=tt_urv
The Good Neighbor,19 June 2022,watcher2019,8," not what i was expecting
",Give this a watch it was so much better than i thought it would be. You think you have it sussed then something else happens. Worth watching.....................................................................................................................................,/review/rw8260182/?ref_=tt_urv
The Good Neighbor,18 June 2022,paul_haakonsen,6," A nicely paced thriller...
","Sitting down to watch the 2021 thriller ""The Good Neighbor"" was because I had the opportunity to do so. I hadn't even heard about this movie from writer Ross Partridge and director Stephan Rick prior to watching it. But I will say that the movie's synopsis sounded interesting enough to catch my attention. And also the fact that the movie had Jonathan Rhys Meyers on the cast list helped to sweeten the deal.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,17 June 2022,gab-67599,7," Ok
","Just ok, a bit long and very predictable. I myself LOVE Meyer as an actor but he just didn't mesh well with the other lead actor. His emotions and reaction at times were laughable because they felt so fake or unreal. I really only wanted to see this movie because he was in it but not that I have I wish I hadn't. Was it a good thriller? Yes, but nothing new or special. Good for a one time watch, MAYBE two, but that was it. Never found out why the girl was on her bike, on that road at night in the first place, but oh well.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,17 June 2022,Xstal,4," 'I'm Sucking out the infection'...
","A hit and scum driver, with a new friend and adviser, takes you on a journey, as if you're nailed to a gurney, the acting's rather poor, absolutely nothing to adore, no method to the madness, just a pool of soiled badness.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,6 July 2022,hampersnow-41369,4," Interesting only for the stupidity of it
","The Good Neighbor makes no sense. It's filled with wild, improbable coincidences, and worst of all stupidity. It has one likable character, the supposed villain played by Rhys-Meyers who at least comes off as a sympathetic character, while the actual lead comes across as a moron you will have problems rooting for. But mainly this movie stinks and is also worth watching, just to count how many ridiculous things take place. The lead kills a woman by accident, feels horrible guilt over it but becomes involved with her sister even though he's trying to cover for the accident ? A woman who loved her dead sister becomes involved with a newspaper reporter she turns to for help in finding out who killed her, when she could have gone to the police ? She has an affair with him even though she's grieving her dead sister ? The editor of a newspaper is murdered and no one seems to even notice he's gone ? Rhys-Meyers just kills people and this is all explained away with some line about how he never had a brother ? This movie is incredible in how ridiculous it is. The European location is very beautiful, Rhys-Meyers does a good job playing the looney neighbor and it's actually great that he turns him not only into a likable character, but one I was rooting for. I just don't think that is what the film makers intended. This is not a good movie.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,25 July 2022,bangel3322,1," Can't believe I watched this until the end....
",Absolute tripe.,/review/rw8260182/?ref_=tt_urv
The Good Neighbor,21 June 2022,anne-13622,8," Beware of thy neighbor
","Two neighbors strike up a friendship that quickly spirals out of control when an accident happens that changes both lives. This movie, while a little predictablble in the sense, that as a viewer you know that this friendship can't end well, is straight forward, and was well done. Johnathan Rhys Meyers definetly carries it, but the other actors are ok too. Pacing sometimes a little slow, but overall good.",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,13 August 2022,jimbo-53-186511,5," Great performance from Jonathan Rhys Meyers, but only an average film overall
","When two newly acquainted neighbours decide to go out for a drink together their lives change for ever when they knock a cyclist down on a quiet road on the way back from the club killing her instantly. Rather than do the right thing both men flee the scene. Worse is to follow when journalist David (the driver responsible) is assigned with the task of investigating his own crime, but he also starts seeing the victim's sister Vanessa whom is unaware of David's true identity...",/review/rw8260182/?ref_=tt_urv
The Good Neighbor,2 October 2022,arungeorge13,4," A thriller that gets progressively more uninteresting! [+40%]
","Stephan Rick's thriller starring Jonathan Rhys Meyers and Luke Kleintank dips heavily during the middle and doesn't ever recover. It has an intriguing Latvian setting and a somewhat contrived premise, but what keeps you initially interested is how the lead characters react to the situation(s) they find themselves in. We only get a generic sketch of who they are, what they do, and what comprises their immediate past. The script doesn't bother to give you more details, neither do the performances carry enough heft to make you care. Between the two, Meyers comes up with a much better show since Kleintank's essentially a ""tree trunk"" during the entirety of the film. As an ardent thriller-enjoyer, I'd say this one bites the dust pretty quickly.",/review/rw8260182/?ref_=tt_urv
